4359.338	947.181	139447.8	11467.06	2397.259	102.45	1182712	0	42304.14	109003.2	524402.8	20381.5	5322.539	283285	32151.07	8100.821	440239.8	15034.43	20599.12	269.175	170722.6	7055.615	30238.19	174370.8	2081.398	59351.54	365229.2	451187.5	162573.2	22222.01	1157189
411.957	454.714	36582.52	6371.949	5916.084	8.897	530656.1	92676.24	0	52311.76	228033	10763.39	11006.05	82923.02	19269.52	2103.259	144000.3	6452.834	18080.53	833.204	43972.94	1606.593	11096.23	70548.59	890.242	27977.23	188143.2	112597.1	55001.32	15184.16	618172.1
4865.108	5858.043	185747.6	62846.99	10036.31	89.588	6229744	71461.09	13347.32	6.221	1346822	146954.9	151584.8	1319308	426602.7	25627.05	4636590	86875.14	212347.6	27048.01	649144.7	5704.993	2141.395	1085302	14212.09	1497815	58428.57	1393242	604286.1	163602	1.03E+07
27440	16516	1027112	129472	46059	1140	9021751	377148	49334	1193141	0	404825	433364	1609880	758637	56895	4466643	106509	248729	24667	1428619	22582	5404	834537	39668	639722	78105	4474338	726119	298071	1.53E+07
2625.185	765.829	58801.97	12539.81	13098.61	46.784	536043.6	25625.26	7624.979	229456.8	307038.5	0	1418.192	106929.4	27156.51	1610.181	992991.8	2231.254	26705.45	414.533	90113.82	4977.416	121.383	34417.22	655.606	322380.4	19470.55	285819.5	129706.5	32947.65	460932
347	2484	255534	3545	654	0	107934	8627	1178	93469	699041	3059	0	18354	5483	1138	452217	1059	8656	148	57645	42	175	5888	323	47034	7171	80629	72237	10776	610985
25026.57	35176.01	2767.598	9532.501	1567.044	634.294	1034536	3130.861	902.319	16207.41	42207.68	8943.255	327.254	0	38177.82	4918.224	110226.9	44563	70506.16	2718.526	19915.66	34556.71	317.451	5171.601	3480.937	18147.29	2490.974	24586.09	42075.08	49384.24	663762.3
474.183	12415.59	2336.571	3188.053	6522.917	0	247877.6	125.973	1684.096	8970.269	15242.6	240.814	70.673	26783.5	0	38.961	16346.96	48413.36	89920.02	597.343	4976.757	139.888	0.053	1105.794	665.096	2797.726	3008.397	5856.187	7185.237	52357.83	269769.4
408.566	827.11	4506.284	10517.68	1575.162	4011.244	420681.2	29397.21	570.024	46055.93	119525.4	13492.89	940.446	107417.5	36481.76	0	109229.3	3925.394	10557.72	506.816	63779.18	1301.23	226.337	71317.21	2887.127	60323.71	8569.399	120869.8	1244575	38151.38	479289.5
104121	193580.7	397299.8	400941.7	11415.64	11330.24	5373030	57851.05	16943.84	1686782	1351356	195959.1	504958.2	1212444	279970.5	18367.36	0	110249.1	120233	16357.19	504311.6	114569.9	4041.203	249658.7	68600.47	698121.7	36368.78	1120135	584968.3	284377.3	1.14E+07
10999.95	51183.23	16889.14	70852.94	26441.15	228.197	2.62E+07	33713.2	6046.777	1000569	171116.8	7952.943	14417.57	315498.9	561005.1	6641.403	2549172	0	754297.2	34446.12	45596.97	27991.94	2351.162	44918.8	17726.15	230375.1	12114.95	72731.62	208750	617467.4	3034698
12585.14	81314.91	7803.358	47359.31	15965.82	87.14	4581381	5245.591	4388.115	122714.5	79443.24	4018.282	2093.234	299298.5	223875.8	481.953	628129.9	337053.2	0	11297.97	13281.86	10804.59	1927.712	9546.119	10819.04	25697.69	4104.411	25661.56	79962.42	216282.4	955149.4
136300.8	36019.09	8200.125	220810.6	145326	46530.91	904049.2	2079.76	869.232	47848.82	77156.45	1317.713	1497.875	122651.7	136528.7	316.149	278463.3	30086.02	179942	0	4724.578	1370.734	454.167	62029.46	15114.53	232901.2	2695.892	51109.91	19628.94	5882052	1408553
2187.977	2680.271	33545.7	69150.09	16802.68	31.078	2276426	263269.8	32421.87	239281.6	1638774	60073.7	14057.77	415041	172310.8	14630.87	727600	16670.91	59960.58	4704.151	0	2446.556	3298.128	264545.3	7590.79	115766.5	75218	981925.3	166613.4	97464.53	3351236
370.38	164885.5	2781.728	3232.522	2269.396	756.84	800572.2	1878.231	1695.22	14589.07	15998.9	911.394	3578.008	44019.98	21469.39	431.965	44073.75	6996.843	32883.26	3288.973	6458.87	0	634.407	3460.576	5470.465	8041.657	1412.214	7847.016	22571.74	45566.35	193925.1
4571.429	708.227	22693.16	24981.72	7235.235	44.748	939726.8	190963.5	28481.66	56234.18	102947.2	20637.5	16735.9	118490.1	28179.01	3866.987	220333.1	4522.053	25520.25	900.465	51216.04	2050.758	0	95188.74	2991.001	31288.87	149008.8	173089.5	72219.58	26408.92	735006.6
511.08	282.749	43568.59	63914.33	2685.095	54.484	122394.7	8938.599	2421.738	409168.8	310559.9	29163.96	2815.735	138337.7	33537.59	2934.749	640820.7	1186.74	5021.645	1423.828	156271.5	2158.083	352.672	0	1804.861	1524832	37971.66	77159.73	114766	12199.49	432022.4
1856.184	18089.21	5686.071	38473.86	3337.263	89.18	1268895	3118.835	2038.041	18179.78	64629.4	1663.737	886.722	141429.2	41704.55	1422.372	62714.65	6928.644	28172.35	3330.763	10308.1	2431.252	79.863	3037.677	0	11508.35	5135.964	23892.14	31341.04	38613.96	434367.9
37263.79	2633.265	81097.76	138123.1	5469.937	1256.405	3750140	130669.8	25830.27	1179406	623312.7	43048.6	29723.09	911394	260590.2	25643.29	2395480	31976.3	119497.8	18693.69	415590.9	1142.296	3327.327	1214471	7548.846	0	31481.17	893088.6	309160	72286.07	4061557
1800.83	2528.993	27916.6	13047.98	7953.449	66.707	708790.5	538334.8	119214.8	104896.6	388322.4	42536.35	8916.814	216955.3	32481.51	2439.507	279442.6	4199.756	44909.28	603.85	158212.2	5762.549	115097.7	131534.6	567.281	53771.97	0	265024.6	123237.2	34519.57	1454975
18506.61	11625.85	43691.94	24714.5	2496.251	837.142	1169671	9700.53	10536.35	146873.7	273496.9	25968.86	4585.097	333453.5	226053.3	1535.709	782440.1	21441.94	221239.4	634.73	56311.83	10430.46	2074.784	31623.19	4241.299	133876.9	6252.957	0	91362.58	38583.35	1804223
7457.497	38220.56	203315.2	211345.1	43834.16	1151.223	8005135	234779.2	26953.49	1361830	1451971	103828.7	123993.3	1973772	585194.7	309337.7	2687604	55481.28	175072.9	20972.09	1283216	71345.22	8738.776	882940.5	92844.83	681671	82632.89	2831598	0	398391.1	1.06E+07
215723.9	178585.5	58173.04	1723913	3205252	36346.89	4.62E+07	38897.92	33335.08	835109.3	601163.1	59611.75	71643.63	5859940	3855383	53755.07	4418628	562817.6	2224257	8273685	151096.4	71682.67	13402.42	438840.3	133247.4	434658	46733.84	1774716	570328.5	0	4.51E+07
309257.7	537262.6	1300061	941979.5	128650.1	341882.9	5.62E+07	632243.6	320170.2	6721574	8848339	965454.5	617755	4847689	2432602	128342	1.45E+07	2247203	4965353	190565.6	2188347	164693.5	111973.5	458625.8	192148.5	2642264	350354.3	5291788	2666695	6141180	0
0	0	1.939	31772.43	146.758	9715.804	3803.207	33.668	35	9680.628	3623.858	0	0	183.881	319.871	0	2762.279	16.415	32.325	71.874	2220.527	0	0.653	20484.35	5.092	9628.557	74.1	0.011	86.596	4764.874	22963.88
304.741	0	4059.539	2374.332	49285.05	12034.61	96482.97	1533.283	11015.71	45765.25	21562.16	56.21	488.441	2816.392	133618.6	1.431	8532.132	628.004	307.948	47.793	1771.622	234597.3	41.293	52187.98	3737.456	4998.041	2518.355	22.956	1755.431	28868.15	189417.5
6.577	83.563	0	1730.914	8243.343	50.825	25499.41	5250.787	52313.62	14672.7	560760	539.033	44957.43	1245.171	7147.982	239.944	61655.12	712.525	486.023	30.124	13245.62	7.877	353.981	20025.51	88.031	3259.501	26216.04	1113.768	2257.521	11669.72	483707.1
53229.21	0.194	241.829	0	1048.104	456.908	4455.614	37.062	0.66	318.85	2443.341	0	0.031	547.803	536.173	0.052	2107.847	24.037	44.599	5.238	12.545	0	93.444	3598.668	6.086	862.864	245.814	0.333	64.347	4899.696	9864.654
15149.04	1003.931	41261.63	93584.77	0	57426.14	377850.2	1097.046	10150.84	11760.51	75132.98	33.487	293.085	14613.95	37935.14	265.872	19575.9	1205.911	688.778	6006.75	1021.401	552.906	901.753	17968.73	669.202	11398.96	7216.437	42.318	3818.651	1536671	208691.8
9540.633	528.913	3434.032	17462.85	706.583	0	14260.02	771.32	8.023	24970.34	18077.36	0	215.501	504.429	980.891	1.267	878.865	59.15	1.734	36.68	65.445	244.442	57.022	35852.88	40.33	6153.788	38.17	7.208	131.306	10044.33	15222.72
8005.95	94110.97	15340.05	168243.3	91481.12	36433.79	0	4324.008	20949.94	11932.57	59992.69	20.445	387.227	596.871	420584.6	143.147	19493.35	30726.11	14592.19	286.851	2454.452	78574.84	230.906	9936.054	2791.887	10205.05	15026.69	534.32	931.75	348792.3	1004925
0	441.139	11269.55	14266.87	5483.368	8697.913	63297.8	0	172065.1	14586.71	275009.9	16.358	11615.91	1836.162	25848.82	5657.952	8589.287	121.75	6.538	1.569	17417.07	285.815	37614.07	5572.468	773.716	1186.507	444702.2	292.21	6082.301	21904.77	411129.6
29.373	708.563	4805.114	807.301	4719.801	270.322	17741.64	6669.54	0	3447.246	48299.14	20.177	1294.036	675.319	3576.225	3123.326	3238.939	67.118	4.651	1.307	3403.309	0	4715.019	2079.103	51.201	2181.262	41054.39	3.474	2250.606	8401.743	356282.4
266.274	2280.752	104633.4	215715.9	30518.28	5135.114	224628.6	42080.06	270840.9	925.739	573750.4	727.9	11413.72	9267.343	75274.78	21400.25	166891.8	864.769	118.206	268.763	81685.27	143.092	5095.298	254499.9	3348.34	212910	179024.8	841.13	18840.78	43005.81	1287815
215	710	644739	76698	51428	2569	354279	174515	299814	223982	0	1101	35795	6133	209512	2558	194132	1855	163	250	162601	267	30604	132437	1322	64489	218271	9619	25058	127098	2263584
505.966	789.154	31197.42	4141.16	1702.16	0	38743.63	699.949	28921.64	10277.06	43720.52	0	6845.238	1953.02	7436.073	0.643	66367.03	22.612	15.17	0.709	2450.543	175.051	42.351	10150.64	307.3	20463.32	32120.96	7555.365	494.306	20673.8	232622.5
0	3	67419	591	283	0	6010	10648	8141	5458	88524	54	0	216	537	837	12332	9	45	8	4793	10	152	6859	0	955	13629	660	358	2056	262446
0.084	1583.558	825.684	200.822	1030.772	843.071	10926.07	1247.167	66.015	1512.927	12032.18	0	8.038	0	7634.901	2.365	5045.394	249.371	667.543	0.956	590.557	1537.265	0.759	2388.676	64.94	1412.862	2046.201	91.259	3635.431	2914.271	57762.88
335.678	3784.448	3444.903	3762.313	2617.566	0	17900.39	685.222	2461.084	716.736	15128.94	15.168	3118.006	415.419	0	0.633	1150.655	2925.704	2376.425	0	298.605	12507.21	29.166	95.051	931.734	527.431	170.891	60.113	381.979	42235.67	44790.41
41.624	19.964	15590.45	34488.38	14373.72	404.447	91924.19	24800.67	59606.06	8820.166	44370.5	892.981	0	703.952	7061.318	0	9593.782	181.088	32.812	11.169	8045.359	32.057	6772.094	943.25	9612.396	15469.05	63328.49	52.741	235966.5	34831.28	170153.1
5804.103	792.254	1170427	74018.38	50354.56	13611.22	175030.1	10978.33	130146.9	199855.8	462345.3	5336.856	66331.58	6307.007	79303.21	2807.12	0	457.164	99.797	141.819	32367.57	82.085	216.223	77936.22	899.379	80083.83	82342.84	15091.57	4518.723	154678.1	1450210
259.05	749966.3	251606.1	149193	1080209	356989.5	1620542	5441.124	390382.5	9867.746	78479.46	40.572	440.498	3316.817	1151581	35.5	38043.51	0	29764.03	411.401	3040.273	266310.6	9651.85	17437.19	467300.9	4798.86	307044	2216.719	2620.927	274156.9	2148468
577.552	41612.54	2570.474	9445.664	46594.5	17838.48	295228.5	3289.265	28732.15	1481.052	25343.17	0.128	0	1708.001	226285	69.578	9762.736	5289.913	0	12.058	2684.878	19929.63	36.378	4957.186	14748.59	3136.516	13591.46	1327.03	348.432	55264.32	400765.1
2130.501	50.88	12278.11	63124.35	58467.16	314785	88095.84	69.687	408.848	3461.143	20624.67	1.115	66.843	2200.045	22756.09	0.009	6668.791	259.117	136.705	0	14.783	54.217	16.102	9196.587	378.989	9253.949	1534.359	19.149	593	556501.1	164236.2
44.755	272.254	50839.43	72844.79	28330.6	7982.395	142852.7	42787.42	157726	122148.9	312022	4188.241	3336.667	3413.744	151854.5	11982.92	12767.36	1199.658	64.645	58.428	0	298.361	9679.319	16790.25	2693.95	29072.77	166709.1	401.543	23779.35	23352.95	879810.1
42.61	27334.88	411.533	440.015	18162.32	2733.73	15038.39	1479.505	331.551	15764.05	1976.727	1.127	15.805	517.75	15986.23	356.876	1265.469	153.269	189.029	5.42	117.186	0	9.46	2791.031	271.346	351.572	1147.076	23.217	562.852	6539.196	20164.57
67.379	15.493	8167.451	826.766	2620.711	1136.165	26481.7	52673.52	103775.4	6336.679	76675.79	74.61	4128.883	1647.383	18370.13	8144.776	4515.248	105.593	48.025	15.463	7539.987	20.046	0	1373.481	49.383	9158.343	533356.4	280.681	11924.3	12414.37	183868.7
955.455	2956.202	6906.19	65662.52	2201.856	879.979	12743.59	4224.784	6597.978	32867.68	30417.04	10.984	2166.915	518.059	7350.249	231.521	16040.81	96.849	4.036	87.473	10645.11	0	169.338	0	2567.961	217264.8	10796.93	1240.53	2015.143	46295.46	83479.13
15250.58	3051.927	2766.675	16519.85	4361.594	497.979	28886.09	1357.18	2584.149	21906.21	13267.32	32.687	493.254	2102.395	19590.74	272.199	5062.064	40.481	63.185	9.986	2125.496	32.339	265.046	24400.65	0	7910.706	2616.702	107.958	4550.035	22683.1	136201.8
10611.45	1415	63563.28	125511.2	20575.93	60100.8	211821.8	16573.93	124450.6	314956.1	217373.9	181.512	3259.385	11795.55	20093.52	2035.061	111164.8	481.563	61.535	604.298	14711.69	3518.138	462.335	330912.8	8341.712	0	166011	1230.211	9134.085	236088.6	671080.6
35.631	1210.644	10065.7	17497.13	14737.49	806.113	53307.43	65772.72	120040.8	8337.878	152334.7	338.626	6744.937	2243	7811.718	9962.425	7603.157	137.3	39.784	13.395	12682.96	5.359	149256.3	3291.832	514.102	7707.505	0	429.98	4623.697	28545.63	380897.6
0.718	247.219	14033.81	329.796	1371.962	37.493	66636.23	626.454	10214.26	15793.2	68250.63	12916.87	394.697	2240.635	16653.91	5615.166	27597.77	22.435	35.894	0.349	1797.009	0	86.886	11112.39	55.043	14081.75	1541.963	0	5201.902	5859.018	304735
1231.998	12493.88	54998.63	194618.9	108736	25809.86	451574.6	87806.07	480668.3	174296.3	387607.6	551.493	2223.415	15974.55	138378	258727.2	88760.32	1577.345	1025.846	374.235	87963.46	1580.22	68893.27	60773.21	62046.31	133756.2	735141.1	2425.974	0	238594.3	1432415
117065.4	38213.57	254898.6	1814219	1.43E+07	977696.4	3069712	11483.47	52848.25	248494	826532.4	2960.009	6173.998	46078.75	478674.3	34205.55	136775.2	21551.72	8774.22	344306.5	22211.57	288374.8	23672.91	177724.5	34137.72	184704.8	282734.4	1828.29	29489.18	0	2052869
42088.51	104993.1	545331.6	335196.2	230563.2	201561.2	1573875	98534.58	481457	478076.5	1507870	50080.5	191140	46985.71	677723.5	24177.23	423603.5	28894.43	12730.99	7426.223	251320.3	163987.9	32692.1	127128.7	56795.28	213292	395131.5	211877.6	59113.74	661019.6	0
0	179.911	743.671	326988.4	6581.964	104693.3	5758.022	1075.394	16205.86	7953.282	52886.48	70.771	0.3	16.573	2034.003	1709.223	11823.75	1477.04	3664.401	6831.431	7744.121	1108.753	157.733	15.75	10804.96	57279.61	5840.094	0.996	11818.67	122156.4	81539.53
917.481	0	101394.9	37328.58	64035.55	25689.17	268389.3	7299.963	176976.2	55756.47	165977.4	1202.657	2859.5	6450.189	114962	37396.98	75199.99	99238.01	151268.5	5965.758	36207.55	382132.4	18282.75	415.199	15937.03	8603.241	79148.28	338.402	350198.8	511434.5	669358.8
21.971	883.402	0	15050.82	12274.36	8012.109	18681.06	18448.09	133499.5	113471.4	2253318	262.25	87244.5	1593.327	887.22	57834.99	180194.7	13198.09	659.139	1038.158	108559.7	173.881	14848.64	31692.11	76142.15	66221.14	252520.3	3067.231	73859	68495.58	488994.2
98965.9	109.672	18078.63	0	121678.4	76995.31	8711.954	879.867	51519.84	72367	73818.61	37.399	9.164	106.663	1324.311	436.269	26112.18	19588.72	2577.012	1787.458	7951.2	10.625	31576.65	3711.303	5937.497	42329.61	21289.93	5.601	19342.16	238103	57346.84
815.798	9669.08	37520.66	26393.02	12412.46	810.954	305886.3	11588.58	138173.3	173817.2	149263.8	949.683	1157.361	6098.223	35178.36	11014.38	70549.21	83660.78	37174.98	63687.07	39302.08	2579.268	5284.182	2418.651	668.438	22792.6	35098.18	419.029	155955.2	7709370	155925
137057.4	1450.809	5198.256	114700.1	21043.05	0	10867.44	1453.853	41576.46	13676.93	44469.54	90.883	15.652	81.642	2359.188	1177.138	17682.89	4932.503	2140.475	12265.11	16160.93	244.587	234.947	66.894	514.674	37419.32	13561.14	5.795	6976.958	111065.7	51625.37
26392.5	103534.9	37128.99	385270.8	1012355	383942.4	0	8736.841	203158.6	120763.6	443571.1	336.894	1146.329	3913.078	893421.2	32577.4	48581.26	917234.2	482293.7	2934.56	71118.24	167443.5	43280.51	7709.231	18426.34	33051.14	359515.6	251.827	120980.9	1329182	2181288
13.563	409.381	51913.79	930.496	2643.744	18.593	26694.66	0	224964.3	91674.37	621156.2	645.53	1843.855	1159.54	2913.084	34050.33	53374.83	6731.661	1124.781	37.133	165496.9	90.334	92305.84	7510.903	191.599	8987.39	754541.9	2639.708	137171.5	41163.78	174458.3
33.42	569.726	44447.58	42898.97	7795.844	1410.945	38600.77	55426.55	0	43534.85	221224.9	258.048	5370.74	570.752	9802.535	46318.51	26582.8	17682.62	32353.41	354.931	61639	66.139	19385.44	27999.28	1902.441	19299.86	410390.3	918.312	85822.59	36675.68	151221.4
32871.2	6894.512	510893.5	223663	269026.8	57041.2	200790.8	77665.03	791241.9	0	3323283	3649.45	42703.45	8846.779	58931.26	241839.4	1525039	70349.95	7636.105	2941.463	751330.6	963.068	85615.94	196687.2	17886.43	1038592	703780.7	15978.96	855894.3	627168.3	2194126
5355	6175	1900455	341579	366472	55048	245867	237279	2172516	1676903	0	12922	214996	13540	27465	638437	1205667	212933	14221	5498	1715650	619	309001	354428	25449	318668	2781402	24291	1051181	849192	4026754
468.691	1551.026	65015.21	2908.276	34842.58	0	24649.1	3311.791	78888.71	73367.03	316769.8	0	5896.285	4496.822	14565.07	33441.05	241232.7	3110.643	4939.878	37.135	144508.6	5.305	21367.98	16984.04	1030.617	59296.63	65334.59	22268.83	83088.5	27254.71	219086.6
122	201	294455	45003	3428	1	9974	13594	82631	55836	311441	2449	0	321	506	29110	69197	18328	1242	30	49515	1	1542	828	12	8932	106242	1747	42098	13997	410059
39.476	9738.825	32469.4	5651.295	212695.3	6882.601	120379.6	4301.196	163075.5	61499.79	165934.4	534.8	109.248	0	95533.93	18148.5	23092.54	38261.27	63479.39	233.032	25041	3319.298	2342.488	1176.896	37072.28	7038.856	251373.5	478.441	159381	399540.9	630243.3
16.412	15156.99	17248.63	41258.9	167830.7	34637.15	51838.07	169.892	15887.58	18207.83	40315.17	1435.196	239.141	6683.973	0	86.373	13797.64	53082.61	32927.44	191.891	19980.5	27422.83	3096.852	323.887	93095.18	3596.179	61577.08	78.35	11799.19	73437.57	221501.6
429.598	5200.815	16044.69	157.102	22094.21	17.678	13794.69	5988.596	36185.97	41879.78	91672.75	860.31	355.901	923.566	2375.859	0	19873.92	4673.167	8035.691	1260.659	50362.6	340.845	30187.31	6309.294	2546.741	18355.96	79449.39	3535.698	1106859	82249.61	87006.66
1960.595	5420.99	520079.2	271189.5	381056.5	136038	94026.66	21637.87	345181.5	980660.7	1775704	13750.83	43832.94	5967.966	81382.39	310849	0	22314.53	13874.53	1238.775	404861.7	98.094	18070.05	128552.8	30913.31	389070.5	1127852	8552.2	412496.8	693651.6	1069163
1566.512	7184.116	25724.79	162343.7	501263.7	47670.37	730772.4	12241.39	192009.3	181393	214862.6	501.006	1024.47	1285.812	420728.3	51633.36	40946.56	0	333284.1	4387.892	32958.86	74317.63	11660.21	1574.229	8619.498	16028.07	68381.26	292.947	225963.5	1612507	610976.8
1140.198	32987.13	8898	78493.69	382492.7	108504.3	176164.7	2972.327	42555.27	62377.49	114895.2	326.164	428.319	1439.033	418671.7	48200.48	37950.85	289956.4	0	615.994	22158.95	51813.86	7539.774	574.87	2730.12	5075.633	28542	354.591	120493.4	729789.3	383614
21733.7	1076.483	35218.91	78895.91	248422	65109.84	83278.09	2269.403	68053.36	44571.69	108747.8	4239.606	190.311	1862.162	5210.002	2480.504	66319.86	86191.28	15832.27	0	16704.18	141.664	5402.166	2045.308	2678.589	193763.1	27629.81	43.187	28310.77	4220638	173472.4
331.926	3510.714	252383.4	47689.24	53013.74	27307.47	123133.5	39593.72	456373.9	414704.1	1688463	2685.246	19009.31	3575.357	5967.216	194909.2	157003.7	33758.28	7062.447	1669.575	0	1086.53	45649.2	225245	3709.619	87841.14	982436.2	13284.51	400205	538154.6	1232823
553.935	500979.9	16951.56	565.406	8105.613	2.122	57577	1772.223	40460.43	14037.52	52445.62	133.356	326.895	1316.432	43692.14	2809.182	15785.59	28066.49	22040.45	2162.473	12105.56	0	458.887	611.96	18861.91	3015.649	15671.13	22.439	68483.17	97241.71	90838.52
3.729	664.568	15153.19	349.775	20038.09	8.163	18972.46	238479.9	183008.8	32752.76	232572.7	1192.333	3763.178	1577.438	1071.613	60374.3	25354.11	8998.638	2902.623	314.843	94085.49	85.03	0	1706.646	37.556	12593.48	728551.9	806.671	110811.7	44894.28	107512.9
43.801	1362.251	20336.12	17151.35	6687.904	5024.783	6816.501	3401.887	51119.55	113143.9	153390.6	762.461	125.855	196.018	161.119	45847.16	57564.73	1123.29	448.757	91.094	71260.18	10.708	1862.486	0	38.139	859186.7	66638.76	1152.301	65888.27	20975.76	51093.91
14116.34	15529	45275.35	15872.92	14040.21	248.905	30476.05	2609.151	61276.29	54635.1	150623.4	599.196	2659.592	8292.814	18509.89	77976.55	40620.6	23364.83	25521.03	245.618	24714.55	2087.421	671.175	505.415	0	12371.96	83533.39	25233.95	170726.2	137515.5	110041.5
8135.034	4152.15	161912.4	65240.57	88136.67	70541.72	82173.51	17321.91	654145.9	1111462	1019245	4111.945	11710.09	2525.638	25580.76	168847.9	581221.7	24893.91	6505.473	12141.86	271325.2	185.408	49338.6	375785.9	26408.79	0	392834	3049.454	471140.9	283622.7	417612.9
19.289	1129.872	62038.04	2106.104	12547	49.027	19894.85	257326.6	498196	66309.99	465322.9	1013.737	2917.71	1988.23	1430.992	211118.8	59792.91	14146.5	1562.397	318.669	187389.6	423.552	480032.1	13060.43	247.408	28818.08	0	2841.759	215296.6	102838.3	259220.5
4025.866	515.116	104889.8	49725.97	120204.5	2496.929	35763.36	2589.44	173640.5	96307.76	380675.7	19765.61	7543.679	6809.284	35662.85	13995.76	168401.5	7593.347	10994.13	345.954	56607.25	59.819	12556.58	39766.7	2386.486	66468.47	276386	0	94512.04	215337.7	408844.8
2837.831	36519.43	772005.4	219527.3	447254.5	55920.92	632069.5	140924.5	1216674	1217938	2726490	12638.7	8305.557	72603.16	23818.16	809944.4	540798.1	114597.9	45518.53	4413.248	1119621	8153.16	367856.2	133023.8	60315.99	411835.6	1336503	37008.17	0	1297930	1658251
23801.15	74635.69	128505.5	810957.3	1.48E+07	39965.95	3193550	28597.41	1074712	390829.4	1191378	3914.237	4302.27	67634.87	193043.5	40212.82	332356.3	851200	627162.3	1310864	185499.8	22847.91	140754.6	84065.1	59299.45	153857	267010.9	13263.13	928741.6	0	1532877
156617.5	218991.2	1152241	880872.7	1084854	459780	2381054	287961.8	2278648	2803955	7034583	159184.3	492083	649391	1341130	268750.4	1494163	1319374	871489	303752.3	2048649	150255.1	206941.7	109785.7	504399.8	859207.4	1852260	494289.9	2031178	3715761	0
0	73.454	2.534	194282.7	2436.163	69415.92	28100.39	3.23	0	23834.51	7630.41	0	0	0.036	0	0	5766.267	804.968	129.639	3.648	53.906	0.319	1.458	13.866	1765.652	1258.755	14206.15	0	4654.862	150654.7	223113.6
0.207	0	22.344	18.811	4509.154	17.984	65719.88	1049.453	129.765	4162.978	4929.743	6.022	54.405	2209.513	47905.7	0	685.014	230086.3	178460.7	0.424	4348.416	12969.74	692.583	12.491	3089.585	1769.435	761.536	16.933	3870.729	167936.7	4399121
0	4.384	0	1.158	263.604	0	17554.34	297.713	347.445	15508.59	2757449	8.889	494840.9	0.356	0	138.747	331121.7	584.346	18.556	0.369	42593.11	0	452.573	2.239	2905.594	1458.282	3545.787	349.103	16031.21	10795.24	1252217
889117.8	65.493	25.118	0	7603.816	5476.141	163976	12.219	2499.678	18667.46	13994.59	0.011	1.326	632934.3	0	0	131274.6	113248.2	55.509	367.169	1474.387	0	26.052	18546.07	1817.192	140577.3	798.104	11704.66	54683.98	299055.2	1178883
9466.847	120140.7	54.596	44523.52	0	0	63836.04	4607.209	271474.8	52938.39	40612.91	200.128	7.046	51855.54	0.037	29.591	140958.1	19159.81	9811.803	16452.98	131711	0	198277.4	16276.32	14255.03	89553.64	93038.24	55579.93	188863.3	2672217	1682513
536116.1	8382.256	6.541	4476.95	22329.1	0	18347.14	1.103	15199.59	1599.075	5234.611	0	22.334	15.937	0.345	0	108.506	72.593	154549.7	8714.085	954.069	0.052	117.72	8.302	58.111	1673.143	63.902	638.95	280.641	1079103	597870.4
44385.1	444443.7	115.692	33075.82	15130.31	0	0	83.228	214.162	38979.22	34923.37	120.553	36.071	51592.79	305923.3	26.14	7678.551	1196215	3368098	110.62	10380.51	4372.497	766.388	31.295	49138.99	10439.11	4053.079	229.185	23226.56	291575.3	8206991
1.198	2630.137	7.14	0	9611.459	0	252.025	0	109976	14085.35	69657.5	3.416	2281.634	131010.5	0	0	519.282	47977.32	21325.31	12983.04	56595.41	0	380719.9	4049.309	20.211	2021.76	747636.1	0	40274.05	56512.99	1256008
0	5.209	49.536	0.198	2573.979	0	118.827	57728.62	0	60394.09	26369.24	0	121.065	44.916	0	5.446	246.433	97.862	16.669	42.272	67953.91	0	312569.1	155.024	204.761	53231.56	249524.6	609.522	26780.77	37027.61	1483965
3.733	117753	2489.791	4656.069	338126.2	0	133223.1	81473.75	123713.1	0	1647018	6483.906	7601.263	156719.9	6821.104	10168.2	1002619	35723.08	23414.73	177.931	1302285	0	265597.5	57611.08	18206.2	467337.7	236267.5	82229.02	1405156	472217.8	1.11E+07
7919	170299	23218	432	188725	0	366448	36461	459235	1243061	0	3353	127564	110791	0	147	71605	52149	1226	255	9391262	0	381879	4755	24453	47916	556523	333	1061421	239942	5004860
0	420.199	2666.564	7.985	143.8	0	231.216	0	31.039	38042.49	38766.08	0	123.689	76067.73	12.583	30.648	191023.3	19.01	17.941	0	12331.21	0	0	347.401	0	16129.16	423.044	3226.382	11697	70851.13	1685448
0	0	349530	0	8	0	1741	65	29	12533	58742	51	0	16	0	1	5790	362	31	0	5227	0	0	0	33	1857	238	2010	957	1486	943624
0	16146.44	0	0	0	0	554710.3	0	0	0	0	0	0	0	4152.063	0	366.114	12288.54	15.156	0	0	0	0	0	856.621	21.908	0	0	403.181	5986.005	6593889
9877.401	53989.37	0.668	138.548	129.229	0	688588	0.801	5.405	2694.559	3015.36	0	513.572	61814.77	0	2.5	133.969	15997.8	1184008	0	883.749	0.326	6.036	0	592.992	13.75	3546.005	655.293	882.139	69171.16	8573365
0	15.146	16.463	0	673.613	0	5.337	16224.11	17.846	19381.03	33031.41	2.386	0	22432.43	0	0	278.484	18.885	0	0	39560.92	0	261911.3	0	2622.628	364.58	1208.176	0	2301640	19297.24	52061.57
0	14.945	4573.519	39674.9	167.239	0	99931.21	8690.28	72.155	381219.3	163904.7	27170.85	2277.996	7508.702	8.142	74.331	0	83273.46	1550.104	179.006	89921.23	0	39084.67	23227.58	4398.837	36919.57	29588.74	273959.3	264873	264516.2	5093582
